"Importance_fw","Rank_fw","Variable","Importance_mid","Rank_mid","Importance_df","Rank_df","Importance_tot","Rank_tot","Rank_Avg","Rank_Max","Rank_Min"
2.08122571567088,84,"Sw_Pass",2.96117757270748,77,2.22697038870742,65,5.87564045232006,84,77.5,84,65
2.06538647582749,85,"Compl_Starts",1.95647714177472,126,0.96781513602723,128,5.10997003218767,102,110.25,128,85
2.05116313123533,86,"onxG_Team.Success..xG.",3.33805311670983,63,2.44688575541355,50,6.78588680033321,61,65,86,50
2.04306049480135,87,"TklW_Tackles",3.16242239327336,65,1.15411324035425,117,6.17168665499536,77,86.5,117,65
2.01795584935418,88,"FK_Standard",1.50619501701461,146,0.421882732000527,159,4.64386866334177,111,126,159,88
2.00143830397406,89,"TklW",2.85527981949381,82,1.55830305326432,100,5.62138935214597,91,90.5,100,82
1.9943322009706,90,"Tkld_Take",2.46590002037375,97,1.92702685055074,78,5.19661240525162,99,91,99,78
1.98744700894176,91,"Succ_Take",3.0398109824531,68,2.21933633590694,67,7.20011255984294,51,69.25,91,51
1.97882308352165,92,"Tkl.Int",2.95759147210389,78,2.69203443900222,39,6.97766583422037,55,66,92,39
1.95842070996985,93,"Off_Outcomes",2.44240114913621,99,2.56632960153927,45,5.89885509983323,83,80,99,45
1.93813240972967,94,"Recov",3.77239018997552,55,2.19651732696311,69,7.43236578649916,47,66.25,94,47
1.92394911664372,95,"PrgR_Progression",2.3185713475928,107,1.90362722316613,82,5.69913614571231,88,93,107,82
1.87645593739536,96,"Lost_Challenges",2.97998388547988,75,2.77284440058639,37,6.76814508465449,62,67.5,96,37
1.87256903879104,97,"Crs_Pass",2.22596885238446,114,1.26846111208088,113,4.99246366768418,104,107,114,97
1.83649383099362,98,"Cmp_Long",3.40998517276341,60,2.21327572561694,68,5.89963904583633,82,77,98,60
1.8359474718194,99,"Blocks_Outcomes",3.15237895218635,66,1.8845424265546,84,6.16200699661529,78,81.75,99,66
1.81018683799981,100,"Def_GCA",0.763963391696292,167,0.271713306273297,170,1.55348903406906,167,151,170,100
1.80934951536732,101,"Crs",2.30934053724001,108,1.04817577902515,122,4.8543438599978,108,109.75,122,101
1.80772373881602,102,"Def.3rd_Tackles",3.4531170881447,59,1.79820579013934,86,5.55678743073485,95,85.5,102,59
1.7924447253604,103,"onG_Team.Success",2.69823962802695,88,2.59824247515728,42,7.11009074553169,53,71.5,103,42
1.77687049148225,104,"Cmp_Short",3.34924091907163,62,1.79768133644303,87,5.68944295263631,89,85.5,104,62
1.76118287495277,105,"Cmp_Outcomes",1.92357279159612,128,0.843255947603237,138,3.25475427699428,145,129,145,105
1.74801966200075,106,"Final_Third_Carries",4.24654405577087,46,2.35234667224512,56,6.17840542178234,76,71,106,46
1.74397803405406,107,"Att.3rd_Touches",3.85243096218039,52,2.89873937237942,35,8.67059551848205,39,58.25,107,35
1.74356537335183,108,"xA_Expected",2.7190116324802,87,1.20913004995927,114,5.50550120678073,96,101.25,114,87
1.73274093613938,109,"xG_Expected",1.87503722945573,131,1.27733617762926,111,4.47352639155964,118,117.25,131,109
1.72997096797143,110,"FK_Pass",3.11552867379685,67,2.7242497327664,38,5.75885523324716,85,75,110,38
1.72062825049086,111,"Tkl_Challenges",2.74405720579889,86,1.28448232428985,110,4.4540375172631,119,106.5,119,86
1.69061397074239,112,"SoT_Standard",1.71775276605912,139,0.894501423308494,132,3.4352289858751,141,131,141,112
1.6805349782746,113,"TotDist_Total",2.49523769356659,96,0.84647896827894,137,4.00568569334038,136,120.5,137,96
1.6729329656051,114,"Cmp_Medium",2.1962328701367,116,1.19844447476706,115,4.81405203949824,109,113.5,116,109
1.66751411858799,115,"MP_Playing.Time",1.72666300763885,138,1.02428564518313,126,4.81402147191289,110,122.25,138,110
1.66269913348112,116,"Comp_going",1.78414787888242,133,2.30459373196373,62,4.3687042942597,122,108.25,133,62
1.64278781487773,117,"Sh_SCA",2.2791070996179,109,1.47388805608542,102,4.30511321995356,123,112.75,123,102
1.62321482032666,118,"Tkl_Tackles",2.8573991557327,81,2.33935887515977,57,6.47542900426624,70,81.5,118,57
1.60283287883529,119,"Final_Third",2.51773431398784,94,1.99735689989431,77,5.70065837041478,87,94.25,119,77
1.59656281995339,120,"Att_Short",4.13298511443935,47,1.59048488973561,97,5.99470852968883,79,85.75,120,47
1.5950291154909,121,"Cmp_Total",1.70490412140048,140,0.726729471947752,146,3.33723636246301,143,137.5,146,121
1.57046673216388,122,"Rec_Receiving",2.10645837847891,120,0.816676129567584,141,4.89455389709403,106,122.25,141,106
1.56389114948753,123,"Sh_Standard",2.36139699093649,104,2.0919972842945,72,4.2319364323499,128,106.75,128,72
1.49224556489182,124,"MP_Playing",1.75844752524585,135,1.13751563783765,119,3.98988978865973,137,128.75,137,119
1.45165142758824,125,"Sh_Blocks",1.96618953381686,125,2.3150992997899,59,4.29561884049292,124,108.25,125,59
1.4448725012972,126,"PrgC_Progression",2.24789883693402,113,2.00664210118702,75,6.45663474849686,72,96.5,126,72
1.43652052154623,127,"Mid.3rd_Touches",2.42589664434152,100,1.29521152708305,108,4.93248122287448,105,110,127,100
1.39998055075617,128,"xAG_Expected",1.92599527749841,127,0.850166940313346,135,4.54508677067951,116,126.5,135,116
1.3971251882444,129,"CrsPA",1.8937487669615,130,0.900915255013896,131,4.02256527387952,135,131.25,135,129
1.36649612154107,130,"PrgP",1.83305778215538,132,2.16067593056606,70,5.03508390917339,103,108.75,132,70
1.32906099886784,131,"Carries_Carries",2.56933439027634,91,0.842418976566663,139,4.24945266743276,126,121.75,139,91
1.3272613760345,132,"Att_Medium",2.12800339141751,119,0.813021618009045,142,4.2424423064659,127,130,142,119
1.29737697818428,133,"SCA_SCA",2.97369381602965,76,0.891988890162486,133,4.61378643874802,113,113.75,133,76
1.28498070312672,134,"Comp",2.19732124788911,115,1.27579865636238,112,4.61276875862979,114,118.75,134,112
1.28429083668013,135,"PrgC_Carries",2.50488119241716,95,1.68362044457634,90,6.49182104554274,69,97.25,135,69
1.27169423676269,136,"Out_Corner",1.65867564719987,142,0.566025590930815,153,2.95368444188092,148,144.75,153,136
1.2633638129152,137,"npxG_Expected",1.74351313803042,136,1.29423845434009,109,4.56671149683266,115,124.25,137,109
1.24462866336042,138,"KP",2.8839616989406,80,0.711909113648283,147,5.58061276181111,93,114.5,147,80
1.13238316922417,139,"TO_GCA",1.15019745217241,156,0.224490570733465,172,1.55482350151951,166,158.25,172,139
1.117897894314,140,"GCA_GCA",1.46895661078913,148,0.734547052887271,145,3.22280898724513,146,144.75,148,140
1.11557733447169,141,"CK_Pass",2.32167483900217,106,1.29942863576109,107,4.1759233012295,132,121.5,141,106
1.08981260169589,142,"Att_Total",1.29488172139239,152,0.607535471231197,151,2.75914452057556,152,149.25,152,142
1.00556199306312,143,"PrgP_Progression",2.02909893893429,121,2.3217673295218,58,5.15048375887028,100,105.5,143,58
0.964834025104108,144,"In_Corner",1.92177327624867,129,0.544925809404662,154,2.95118009914265,149,144,154,129
0.960059888079436,145,"xAG",1.76198527515884,134,0.695709994291474,148,4.38568365860418,121,137,148,121
0.95629709658995,146,"Def_SCA",1.59793589037596,143,1.79631926858167,88,2.86620186724083,151,132,151,88
0.916753583090789,147,"Min_Playing.Time",1.48108137931924,147,0.390287496988341,163,3.71835219275321,140,149.25,163,140
0.895645846236138,148,"Err",1.1005952522937,157,1.45156226040569,104,2.43856313157303,158,141.75,158,104
0.893947686023757,149,"Live_Pass",1.20253071051801,154,0.527810759740153,155,2.99618412128312,147,151.25,155,147
0.883603787230304,150,"Min_percent_Playing.Time",1.73419551511623,137,1.00641640824419,127,4.21594528804406,129,135.75,150,127
0.869113222811296,151,"PassLive_GCA",1.36471286513872,150,0.385660222048844,165,2.46821587798678,157,155.75,165,150
0.849226487232743,152,"Touches_Touches",1.25501701676411,153,0.49888972092823,156,2.7439021763344,153,153.5,156,152
0.845362865861174,153,"G.A",2.27277696207738,110,1.62041897139321,93,4.18990690951814,130,121.5,153,93
0.800445545097985,154,"Live_Touches",1.42308368170095,149,0.48983358572026,157,2.88573768225973,150,152.5,157,149
0.759957276290929,155,"Mins_Per_90_Playing.Time",0.965083132741863,161,0.331286225501373,167,2.66750099687441,154,159.25,167,154
0.739371281011307,156,"Fld_GCA",0.955327733535875,162,0.947900245977398,129,1.72928042954794,165,153,165,129
0.721965278982823,157,"Mins_Per_90",0.927747516597494,164,0.38652363380167,164,2.40808814812567,159,161,164,157
0.685510184199064,158,"Att",2.26450741820389,112,0.398281121145268,162,3.42993079595607,142,143.5,162,112
0.684124377591081,159,"PassDead_SCA",1.58703156096316,144,0.887154446607462,134,3.33394310762183,144,145.25,159,134
0.665245725903569,160,"Sh_GCA",0.932502890677225,163,1.90779044665023,81,2.64423436627416,155,139.75,163,81
0.66436866726902,161,"Min_Playing",1.34101702548897,151,0.77881472754596,143,3.97849168822371,138,148.25,161,138
0.656371015265435,162,"Mins_Per_90_Playing",0.829997515957823,166,0.32816009982513,168,2.49660414921043,156,163,168,156
0.652793857843983,163,"Ast",1.17995492038217,155,0.434092927679816,158,2.047612015631,163,159.75,163,155
0.622836610756726,164,"Str_Corner",0.587009556855422,171,0.0969025392732667,175,0.849584101722049,175,171.25,175,164
0.580873695250955,165,"CrdR",0.866686932490637,165,0.607346261535565,152,1.50426890570411,168,162.5,168,152
0.574628847601701,166,"G_minus_PK",0.554436463907486,173,0.181756508716885,174,1.24725664789798,170,170.75,174,166
0.542097467040068,167,"Starts_Playing",1.01490922278686,160,0.363771818959215,166,2.14271132188,162,163.75,167,160
0.512630919999785,168,"PKatt_Standard",0.327920011940104,176,0.0823038231881958,176,0.62958207758592,176,174,176,168
0.502469434595628,169,"Starts_Starts",1.01986439535216,158,0.312616811426455,169,2.20344052372774,161,164.25,169,158
0.484481901277428,170,"PassDead_GCA",1.017972888305,159,1.04033584305912,124,1.0613347745819,172,156.25,172,124
0.463854545538549,171,"PKwon",0.592667145713481,170,0.660446810612543,149,1.38221321771385,169,164.75,171,149
0.423684797641501,172,"PKatt",0.285664401503061,177,0.0583549441369309,177,0.60956381490792,177,175.75,177,172
0.403796751734002,173,"Gls",0.33203059659302,175,0.250610491543371,171,0.995120671791722,173,173,175,171
0.343096745344013,174,"PK",0.186954662859081,179,0.0514028819140903,178,0.419851022174084,179,177.5,179,174
0.337456925281258,175,"PK_Standard",0.241551020844148,178,0.0396804815339001,179,0.546808051259955,178,177.5,179,175
0.282003075968512,176,"Gls_Standard",0.569789617727056,172,0.19441204925602,173,1.23963681802206,171,173,176,171
0.260159191088476,177,"PKcon",0.618481235739143,169,1.14206811601644,118,2.00672568341037,164,157,177,118
0.189153405983747,178,"X2CrdY",0.369227234457234,174,0.417191770425587,160,0.917111518146948,174,171.5,178,160
0.179252874603863,179,"OG",0.740044833034317,168,0.400275169459575,161,2.22473744750455,160,167,179,160
