"","player_url","gb_age","Season_End_Year","PC1_diff","PC2_diff","PC3_diff","PC4_diff","total_diff"
"1","https://www.transfermarkt.com/aaron-hickey/profil/spieler/591949",1,2022,-2.50345648925334,1.71304321558701,-0.193631355718835,-2.54230226627452,6.95243332683371
"2","https://www.transfermarkt.com/aaron-lennon/profil/spieler/14221",1,2018,-1.87740084728053,0.378502223331437,-2.89710848232025,-0.691949912854525,5.84496146578674
"3","https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587",1,2020,4.65127372308864,6.25594438601351,4.4525351757269,3.74803276811855,19.1077860529476
"4","https://www.transfermarkt.com/aaron-martin/profil/spieler/251878",1,2018,0.654736376856229,-3.2516126189306,-3.40033234921572,-1.02161664084057,8.32829798584313
"5","https://www.transfermarkt.com/aaron-martin/profil/spieler/251878",0,2020,1.41507969809533,0.874692456159717,2.86542395661994,2.81493152255985,7.97012763343484
"6","https://www.transfermarkt.com/aaron-martin/profil/spieler/251878",1,2021,-1.78377133715306,-0.902985079267812,-3.36763947230257,-3.62519921699647,9.67959510571991
"7","https://www.transfermarkt.com/aaron-martin/profil/spieler/251878",0,2023,0.517624730864161,-0.345514622885754,2.19252005216394,1.58152286136527,4.63718226727913
"8","https://www.transfermarkt.com/aaron-mooy/profil/spieler/123951",0,2019,4.67256099530475,-2.85221708014913,0.816380748642186,1.81706456868547,10.1582233927815
"9","https://www.transfermarkt.com/aaron-ramsdale/profil/spieler/427568",0,2020,-1.39603895130316,1.15143668235403,-0.0511169318093306,-0.855041474353845,3.45363403982037
"10","https://www.transfermarkt.com/aaron-ramsdale/profil/spieler/427568",1,2021,8.276172696781,-1.94342243142577,-1.64963299800295,-0.0456589214024228,11.9148870476121
"11","https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057",0,2019,2.82246295291119,0.253181673892451,-1.86069724484165,-0.925363711986562,5.86170558363185
"12","https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057",1,2022,1.88215678911726,1.24103689753341,4.1914108071489,-3.20282319894196,10.5174276927415
